originregion_id,originregion_name,destinationregion_id,destinationregion_name,origin_iso,origin_name,destination_iso,destination_name,regionflow_2013,regionflow_2014,countryflow_2013,countryflow_2014
5,South & East Asia,2,Africa,VNM,Vietnam,TCD,Chad,0,0,0,0
5,South & East Asia,2,Africa,VNM,Vietnam,TGO,Togo,0,0,0,0
5,South & East Asia,2,Africa,VNM,Vietnam,TZA,Tanzania,0,0,0,0
5,South & East Asia,2,Africa,VNM,Vietnam,UGA,Uganda,0,0,0,0
5,South & East Asia,2,Africa,VNM,Vietnam,ZAF,South Africa,0,0,0,0
5,South & East Asia,2,Africa,VNM,Vietnam,ZMB,Zambia,0,0,0,0
5,South & East Asia,2,Africa,VNM,Vietnam,ZWE,Zimbabwe,0,0,0,0
1,America,3,Europe,BRA,Brazil,ALB,Albania,0,0,0,0
1,America,3,Europe,BRA,Brazil,AUT,Austria,0,0,0,0
1,America,3,Europe,BRA,Brazil,BEL,Belgium,0,0,0,0
1,America,3,Europe,BRA,Brazil,BGR,Bulgaria,0,0,0,0
1,America,3,Europe,BRA,Brazil,BIH,Bosnia Herzegovina,0,0,0,0
1,America,3,Europe,BRA,Brazil,BLR,Belarus,0,0,0,0
1,America,3,Europe,BRA,Brazil,CHE,Switzerland,0,0,0,0
1,America,3,Europe,BRA,Brazil,DEU,Germany,0,0,0,0
1,America,3,Europe,BRA,Brazil,DNK,Denmark,0,0,0,0
1,America,3,Europe,BRA,Brazil,ESP,Spain,0,0,0,0
1,America,3,Europe,BRA,Brazil,FIN,Finland,0,0,0,0
1,America,3,Europe,BRA,Brazil,FRA,France,0,0,0,0
1,America,3,Europe,BRA,Brazil,GBR,United Kingdom,0,0,0,0
1,America,3,Europe,BRA,Brazil,GRC,Greece,0,0,0,0
1,America,3,Europe,BRA,Brazil,HRV,Croatia,0,0,0,0
1,America,3,Europe,BRA,Brazil,ITA,Italy,0,0,0,0
1,America,3,Europe,BRA,Brazil,MDA,Moldova,0,0,0,0
1,America,3,Europe,BRA,Brazil,MLT,Malta,0,0,0,0
1,America,3,Europe,BRA,Brazil,MNE,Montenegro,0,0,0,0
1,America,3,Europe,BRA,Brazil,NLD,Netherlands,0,0,0,0
1,America,3,Europe,BRA,Brazil,NOR,Norway,0,0,0,0
1,America,3,Europe,BRA,Brazil,POL,Poland,0,0,0,0
1,America,3,Europe,BRA,Brazil,ROU,Romania,0,0,0,0
1,America,3,Europe,BRA,Brazil,RUS,Russia,0,0,0,0
1,America,3,Europe,BRA,Brazil,SRB,Serbia,0,0,0,0
1,America,3,Europe,BRA,Brazil,SWE,Sweden,0,0,0,0
1,America,3,Europe,BRA,Brazil,UKR,Ukraine,0,0,0,0
1,America,3,Europe,CAN,Canada,ALB,Albania,0,0,0,0
1,America,3,Europe,CAN,Canada,AUT,Austria,0,0,0,0
1,America,3,Europe,CAN,Canada,BEL,Belgium,0,0,0,0
1,America,3,Europe,CAN,Canada,BGR,Bulgaria,0,0,0,0
1,America,3,Europe,CAN,Canada,BIH,Bosnia Herzegovina,0,0,0,0
1,America,3,Europe,CAN,Canada,BLR,Belarus,0,0,0,0
1,America,3,Europe,CAN,Canada,CHE,Switzerland,0,0,0,0
1,America,3,Europe,CAN,Canada,DEU,Germany,0,0,0,0
1,America,3,Europe,CAN,Canada,DNK,Denmark,0,0,0,0
1,America,3,Europe,CAN,Canada,ESP,Spain,0,0,0,0
1,America,3,Europe,CAN,Canada,FIN,Finland,0,0,0,0
1,America,3,Europe,CAN,Canada,FRA,France,0,0,0,0
1,America,3,Europe,CAN,Canada,GBR,United Kingdom,0,0,0,0
1,America,3,Europe,CAN,Canada,GRC,Greece,0,0,0,0
1,America,3,Europe,CAN,Canada,HRV,Croatia,0,0,0,0
1,America,3,Europe,CAN,Canada,ITA,Italy,0,0,0,0
1,America,3,Europe,CAN,Canada,MDA,Moldova,0,0,0,0
1,America,3,Europe,CAN,Canada,MLT,Malta,0,0,0,0
1,America,3,Europe,CAN,Canada,MNE,Montenegro,0,0,0,0
1,America,3,Europe,CAN,Canada,NLD,Netherlands,0,0,0,0
1,America,3,Europe,CAN,Canada,NOR,Norway,0,0,0,0
1,America,3,Europe,CAN,Canada,POL,Poland,0,0,0,0
1,America,3,Europe,CAN,Canada,ROU,Romania,0,0,0,0
1,America,3,Europe,CAN,Canada,RUS,Russia,0,212,0,212
1,America,3,Europe,CAN,Canada,SRB,Serbia,0,0,0,0
1,America,3,Europe,CAN,Canada,SWE,Sweden,0,0,0,0
1,America,3,Europe,CAN,Canada,UKR,Ukraine,0,137,0,137
1,America,3,Europe,COL,Colombia,ALB,Albania,0,0,0,0
1,America,3,Europe,COL,Colombia,AUT,Austria,0,0,0,0
1,America,3,Europe,COL,Colombia,BEL,Belgium,0,0,0,0
1,America,3,Europe,COL,Colombia,BGR,Bulgaria,0,0,0,0
1,America,3,Europe,COL,Colombia,BIH,Bosnia Herzegovina,0,0,0,0
1,America,3,Europe,COL,Colombia,BLR,Belarus,0,0,0,0
1,America,3,Europe,COL,Colombia,CHE,Switzerland,0,0,0,0
1,America,3,Europe,COL,Colombia,DEU,Germany,0,0,0,0
1,America,3,Europe,COL,Colombia,DNK,Denmark,0,0,0,0
1,America,3,Europe,COL,Colombia,ESP,Spain,0,0,0,0
1,America,3,Europe,COL,Colombia,FIN,Finland,0,0,0,0
1,America,3,Europe,COL,Colombia,FRA,France,0,0,0,0
1,America,3,Europe,COL,Colombia,GBR,United Kingdom,0,0,0,0
1,America,3,Europe,COL,Colombia,GRC,Greece,0,0,0,0
1,America,3,Europe,COL,Colombia,HRV,Croatia,0,0,0,0
1,America,3,Europe,COL,Colombia,ITA,Italy,0,0,0,0
1,America,3,Europe,COL,Colombia,MDA,Moldova,0,0,0,0
1,America,3,Europe,COL,Colombia,MLT,Malta,0,0,0,0
1,America,3,Europe,COL,Colombia,MNE,Montenegro,0,0,0,0
1,America,3,Europe,COL,Colombia,NLD,Netherlands,0,0,0,0
1,America,3,Europe,COL,Colombia,NOR,Norway,0,0,0,0
1,America,3,Europe,COL,Colombia,POL,Poland,0,0,0,0
1,America,3,Europe,COL,Colombia,ROU,Romania,0,0,0,0
1,America,3,Europe,COL,Colombia,RUS,Russia,0,0,0,0
1,America,3,Europe,COL,Colombia,SRB,Serbia,0,0,0,0
1,America,3,Europe,COL,Colombia,SWE,Sweden,0,0,0,0
1,America,3,Europe,COL,Colombia,UKR,Ukraine,0,0,0,0
1,America,3,Europe,CRI,Costa Rica,ALB,Albania,0,0,0,0
1,America,3,Europe,CRI,Costa Rica,AUT,Austria,0,0,0,0
1,America,3,Europe,CRI,Costa Rica,BEL,Belgium,0,0,0,0
1,America,3,Europe,CRI,Costa Rica,BGR,Bulgaria,0,0,0,0
1,America,3,Europe,CRI,Costa Rica,BIH,Bosnia Herzegovina,0,0,0,0
1,America,3,Europe,CRI,Costa Rica,BLR,Belarus,0,0,0,0
1,America,3,Europe,CRI,Costa Rica,CHE,Switzerland,0,0,0,0
1,America,3,Europe,CRI,Costa Rica,DEU,Germany,0,0,0,0
1,America,3,Europe,CRI,Costa Rica,DNK,Denmark,0,0,0,0
1,America,3,Europe,CRI,Costa Rica,ESP,Spain,0,0,0,0
1,America,3,Europe,CRI,Costa Rica,FIN,Finland,0,0,0,0
1,America,3,Europe,CRI,Costa Rica,FRA,France,0,0,0,0
1,America,3,Europe,CRI,Costa Rica,GBR,United Kingdom,0,0,0,0
1,America,3,Europe,CRI,Costa Rica,GRC,Greece,0,0,0,0
1,America,3,Europe,CRI,Costa Rica,HRV,Croatia,0,0,0,0
1,America,3,Europe,CRI,Costa Rica,ITA,Italy,0,0,0,0
1,America,3,Europe,CRI,Costa Rica,MDA,Moldova,0,0,0,0
1,America,3,Europe,CRI,Costa Rica,MLT,Malta,0,0,0,0
1,America,3,Europe,CRI,Costa Rica,MNE,Montenegro,0,0,0,0
1,America,3,Europe,CRI,Costa Rica,NLD,Netherlands,0,0,0,0
1,America,3,Europe,CRI,Costa Rica,NOR,Norway,0,0,0,0
1,America,3,Europe,CRI,Costa Rica,POL,Poland,0,0,0,0
1,America,3,Europe,CRI,Costa Rica,ROU,Romania,0,0,0,0
1,America,3,Europe,CRI,Costa Rica,RUS,Russia,0,0,0,0
1,America,3,Europe,CRI,Costa Rica,SRB,Serbia,0,0,0,0
1,America,3,Europe,CRI,Costa Rica,SWE,Sweden,0,0,0,0
1,America,3,Europe,CRI,Costa Rica,UKR,Ukraine,0,0,0,0
1,America,3,Europe,CUB,Cuba,ALB,Albania,0,0,0,0
1,America,3,Europe,CUB,Cuba,AUT,Austria,0,0,0,0
1,America,3,Europe,CUB,Cuba,BEL,Belgium,0,0,0,0
1,America,3,Europe,CUB,Cuba,BGR,Bulgaria,0,0,0,0
1,America,3,Europe,CUB,Cuba,BIH,Bosnia Herzegovina,0,0,0,0
1,America,3,Europe,CUB,Cuba,BLR,Belarus,0,0,0,0
1,America,3,Europe,CUB,Cuba,CHE,Switzerland,0,0,0,0
1,America,3,Europe,CUB,Cuba,DEU,Germany,0,0,0,0
1,America,3,Europe,CUB,Cuba,DNK,Denmark,0,0,0,0
1,America,3,Europe,CUB,Cuba,ESP,Spain,0,0,0,0
1,America,3,Europe,CUB,Cuba,FIN,Finland,0,0,0,0
1,America,3,Europe,CUB,Cuba,FRA,France,0,0,0,0
1,America,3,Europe,CUB,Cuba,GBR,United Kingdom,0,0,0,0
1,America,3,Europe,CUB,Cuba,GRC,Greece,0,0,0,0
1,America,3,Europe,CUB,Cuba,HRV,Croatia,0,0,0,0
1,America,3,Europe,CUB,Cuba,ITA,Italy,0,0,0,0
1,America,3,Europe,CUB,Cuba,MDA,Moldova,0,0,0,0
1,America,3,Europe,CUB,Cuba,MLT,Malta,0,0,0,0
1,America,3,Europe,CUB,Cuba,MNE,Montenegro,0,0,0,0
1,America,3,Europe,CUB,Cuba,NLD,Netherlands,0,0,0,0
1,America,3,Europe,CUB,Cuba,NOR,Norway,0,0,0,0
1,America,3,Europe,CUB,Cuba,POL,Poland,0,0,0,0
1,America,3,Europe,CUB,Cuba,ROU,Romania,0,0,0,0
1,America,3,Europe,CUB,Cuba,RUS,Russia,0,0,0,0
1,America,3,Europe,CUB,Cuba,SRB,Serbia,0,0,0,0
1,America,3,Europe,CUB,Cuba,SWE,Sweden,0,0,0,0
1,America,3,Europe,CUB,Cuba,UKR,Ukraine,0,0,0,0
1,America,3,Europe,ECU,Ecuador,ALB,Albania,0,0,0,0
1,America,3,Europe,ECU,Ecuador,AUT,Austria,0,0,0,0
1,America,3,Europe,ECU,Ecuador,BEL,Belgium,0,0,0,0
1,America,3,Europe,ECU,Ecuador,BGR,Bulgaria,0,0,0,0
1,America,3,Europe,ECU,Ecuador,BIH,Bosnia Herzegovina,0,0,0,0
1,America,3,Europe,ECU,Ecuador,BLR,Belarus,0,0,0,0
1,America,3,Europe,ECU,Ecuador,CHE,Switzerland,0,0,0,0
1,America,3,Europe,ECU,Ecuador,DEU,Germany,0,0,0,0
1,America,3,Europe,ECU,Ecuador,DNK,Denmark,0,0,0,0
1,America,3,Europe,ECU,Ecuador,ESP,Spain,0,0,0,0
1,America,3,Europe,ECU,Ecuador,FIN,Finland,0,0,0,0
1,America,3,Europe,ECU,Ecuador,FRA,France,0,0,0,0
1,America,3,Europe,ECU,Ecuador,GBR,United Kingdom,0,0,0,0
1,America,3,Europe,ECU,Ecuador,GRC,Greece,0,0,0,0
1,America,3,Europe,ECU,Ecuador,HRV,Croatia,0,0,0,0
1,America,3,Europe,ECU,Ecuador,ITA,Italy,0,0,0,0
1,America,3,Europe,ECU,Ecuador,MDA,Moldova,0,0,0,0
1,America,3,Europe,ECU,Ecuador,MLT,Malta,0,0,0,0
1,America,3,Europe,ECU,Ecuador,MNE,Montenegro,0,0,0,0
1,America,3,Europe,ECU,Ecuador,NLD,Netherlands,0,0,0,0
1,America,3,Europe,ECU,Ecuador,NOR,Norway,0,0,0,0
1,America,3,Europe,ECU,Ecuador,POL,Poland,0,0,0,0
1,America,3,Europe,ECU,Ecuador,ROU,Romania,0,0,0,0
1,America,3,Europe,ECU,Ecuador,RUS,Russia,0,0,0,0
1,America,3,Europe,ECU,Ecuador,SRB,Serbia,0,0,0,0
1,America,3,Europe,ECU,Ecuador,SWE,Sweden,0,0,0,0
1,America,3,Europe,ECU,Ecuador,UKR,Ukraine,0,0,0,0
1,America,3,Europe,GTM,Guatemala,ALB,Albania,0,0,0,0
1,America,3,Europe,GTM,Guatemala,AUT,Austria,0,0,0,0
1,America,3,Europe,GTM,Guatemala,BEL,Belgium,0,0,0,0
1,America,3,Europe,GTM,Guatemala,BGR,Bulgaria,0,0,0,0
1,America,3,Europe,GTM,Guatemala,BIH,Bosnia Herzegovina,0,0,0,0
1,America,3,Europe,GTM,Guatemala,BLR,Belarus,0,0,0,0
1,America,3,Europe,GTM,Guatemala,CHE,Switzerland,0,0,0,0
1,America,3,Europe,GTM,Guatemala,DEU,Germany,0,0,0,0
1,America,3,Europe,GTM,Guatemala,DNK,Denmark,0,0,0,0
1,America,3,Europe,GTM,Guatemala,ESP,Spain,0,0,0,0
1,America,3,Europe,GTM,Guatemala,FIN,Finland,0,0,0,0
1,America,3,Europe,GTM,Guatemala,FRA,France,0,0,0,0
1,America,3,Europe,GTM,Guatemala,GBR,United Kingdom,0,0,0,0
1,America,3,Europe,GTM,Guatemala,GRC,Greece,0,0,0,0
1,America,3,Europe,GTM,Guatemala,HRV,Croatia,0,0,0,0
1,America,3,Europe,GTM,Guatemala,ITA,Italy,0,0,0,0
1,America,3,Europe,GTM,Guatemala,MDA,Moldova,0,0,0,0
1,America,3,Europe,GTM,Guatemala,MLT,Malta,0,0,0,0
1,America,3,Europe,GTM,Guatemala,MNE,Montenegro,0,0,0,0
1,America,3,Europe,GTM,Guatemala,NLD,Netherlands,0,0,0,0
1,America,3,Europe,GTM,Guatemala,NOR,Norway,0,0,0,0
1,America,3,Europe,GTM,Guatemala,POL,Poland,0,0,0,0
1,America,3,Europe,GTM,Guatemala,ROU,Romania,0,0,0,0
1,America,3,Europe,GTM,Guatemala,RUS,Russia,0,0,0,0
1,America,3,Europe,GTM,Guatemala,SRB,Serbia,0,0,0,0
1,America,3,Europe,GTM,Guatemala,SWE,Sweden,0,0,0,0
1,America,3,Europe,GTM,Guatemala,UKR,Ukraine,0,0,0,0
1,America,3,Europe,HND,Honduras,ALB,Albania,0,0,0,0
1,America,3,Europe,HND,Honduras,AUT,Austria,0,0,0,0
1,America,3,Europe,HND,Honduras,BEL,Belgium,0,0,0,0
1,America,3,Europe,HND,Honduras,BGR,Bulgaria,0,0,0,0
1,America,3,Europe,HND,Honduras,BIH,Bosnia Herzegovina,0,0,0,0
1,America,3,Europe,HND,Honduras,BLR,Belarus,0,0,0,0
1,America,3,Europe,HND,Honduras,CHE,Switzerland,0,0,0,0
1,America,3,Europe,HND,Honduras,DEU,Germany,0,0,0,0
1,America,3,Europe,HND,Honduras,DNK,Denmark,0,0,0,0
1,America,3,Europe,HND,Honduras,ESP,Spain,0,0,0,0
1,America,3,Europe,HND,Honduras,FIN,Finland,0,0,0,0
1,America,3,Europe,HND,Honduras,FRA,France,0,0,0,0
1,America,3,Europe,HND,Honduras,GBR,United Kingdom,0,0,0,0
1,America,3,Europe,HND,Honduras,GRC,Greece,0,0,0,0
1,America,3,Europe,HND,Honduras,HRV,Croatia,0,0,0,0
1,America,3,Europe,HND,Honduras,ITA,Italy,0,0,0,0
1,America,3,Europe,HND,Honduras,MDA,Moldova,0,0,0,0
1,America,3,Europe,HND,Honduras,MLT,Malta,0,0,0,0
1,America,3,Europe,HND,Honduras,MNE,Montenegro,0,0,0,0
1,America,3,Europe,HND,Honduras,NLD,Netherlands,0,0,0,0
1,America,3,Europe,HND,Honduras,NOR,Norway,0,0,0,0
1,America,3,Europe,HND,Honduras,POL,Poland,0,0,0,0
1,America,3,Europe,HND,Honduras,ROU,Romania,0,0,0,0
1,America,3,Europe,HND,Honduras,RUS,Russia,0,0,0,0
1,America,3,Europe,HND,Honduras,SRB,Serbia,0,0,0,0
1,America,3,Europe,HND,Honduras,SWE,Sweden,0,0,0,0
1,America,3,Europe,HND,Honduras,UKR,Ukraine,0,0,0,0
1,America,3,Europe,HTI,Haiti,ALB,Albania,0,0,0,0
1,America,3,Europe,HTI,Haiti,AUT,Austria,0,0,0,0
1,America,3,Europe,HTI,Haiti,BEL,Belgium,0,0,0,0
1,America,3,Europe,HTI,Haiti,BGR,Bulgaria,0,0,0,0
1,America,3,Europe,HTI,Haiti,BIH,Bosnia Herzegovina,0,0,0,0
1,America,3,Europe,HTI,Haiti,BLR,Belarus,0,0,0,0
1,America,3,Europe,HTI,Haiti,CHE,Switzerland,0,0,0,0
1,America,3,Europe,HTI,Haiti,DEU,Germany,0,0,0,0
1,America,3,Europe,HTI,Haiti,DNK,Denmark,0,0,0,0
1,America,3,Europe,HTI,Haiti,ESP,Spain,0,0,0,0
1,America,3,Europe,HTI,Haiti,FIN,Finland,0,0,0,0
1,America,3,Europe,HTI,Haiti,FRA,France,0,0,0,0
1,America,3,Europe,HTI,Haiti,GBR,United Kingdom,0,0,0,0
1,America,3,Europe,HTI,Haiti,GRC,Greece,0,0,0,0
1,America,3,Europe,HTI,Haiti,HRV,Croatia,0,0,0,0
1,America,3,Europe,HTI,Haiti,ITA,Italy,0,0,0,0
1,America,3,Europe,HTI,Haiti,MDA,Moldova,0,0,0,0
1,America,3,Europe,HTI,Haiti,MLT,Malta,0,0,0,0
1,America,3,Europe,HTI,Haiti,MNE,Montenegro,0,0,0,0
1,America,3,Europe,HTI,Haiti,NLD,Netherlands,0,0,0,0
1,America,3,Europe,HTI,Haiti,NOR,Norway,0,0,0,0
1,America,3,Europe,HTI,Haiti,POL,Poland,0,0,0,0
1,America,3,Europe,HTI,Haiti,ROU,Romania,0,0,0,0
1,America,3,Europe,HTI,Haiti,RUS,Russia,0,0,0,0
1,America,3,Europe,HTI,Haiti,SRB,Serbia,0,0,0,0
1,America,3,Europe,HTI,Haiti,SWE,Sweden,0,0,0,0
1,America,3,Europe,HTI,Haiti,UKR,Ukraine,0,0,0,0
1,America,3,Europe,MEX,Mexico,ALB,Albania,0,0,0,0
1,America,3,Europe,MEX,Mexico,AUT,Austria,0,0,0,0
1,America,3,Europe,MEX,Mexico,BEL,Belgium,0,0,0,0
1,America,3,Europe,MEX,Mexico,BGR,Bulgaria,0,0,0,0
1,America,3,Europe,MEX,Mexico,BIH,Bosnia Herzegovina,0,0,0,0
1,America,3,Europe,MEX,Mexico,BLR,Belarus,0,0,0,0
1,America,3,Europe,MEX,Mexico,CHE,Switzerland,0,0,0,0
1,America,3,Europe,MEX,Mexico,DEU,Germany,0,0,0,0
1,America,3,Europe,MEX,Mexico,DNK,Denmark,0,0,0,0
1,America,3,Europe,MEX,Mexico,ESP,Spain,0,0,0,0
1,America,3,Europe,MEX,Mexico,FIN,Finland,0,0,0,0
1,America,3,Europe,MEX,Mexico,FRA,France,0,0,0,0
1,America,3,Europe,MEX,Mexico,GBR,United Kingdom,0,0,0,0
1,America,3,Europe,MEX,Mexico,GRC,Greece,0,0,0,0
1,America,3,Europe,MEX,Mexico,HRV,Croatia,0,0,0,0
1,America,3,Europe,MEX,Mexico,ITA,Italy,0,0,0,0
1,America,3,Europe,MEX,Mexico,MDA,Moldova,0,0,0,0
1,America,3,Europe,MEX,Mexico,MLT,Malta,0,0,0,0
1,America,3,Europe,MEX,Mexico,MNE,Montenegro,0,0,0,0
1,America,3,Europe,MEX,Mexico,NLD,Netherlands,0,0,0,0
1,America,3,Europe,MEX,Mexico,NOR,Norway,0,0,0,0
1,America,3,Europe,MEX,Mexico,POL,Poland,0,0,0,0
1,America,3,Europe,MEX,Mexico,ROU,Romania,0,0,0,0
1,America,3,Europe,MEX,Mexico,RUS,Russia,0,0,0,0
1,America,3,Europe,MEX,Mexico,SRB,Serbia,0,0,0,0
1,America,3,Europe,MEX,Mexico,SWE,Sweden,0,0,0,0
1,America,3,Europe,MEX,Mexico,UKR,Ukraine,0,0,0,0
1,America,3,Europe,PAN,Panama,ALB,Albania,0,0,0,0
1,America,3,Europe,PAN,Panama,AUT,Austria,0,0,0,0
1,America,3,Europe,PAN,Panama,BEL,Belgium,0,0,0,0
1,America,3,Europe,PAN,Panama,BGR,Bulgaria,0,0,0,0
1,America,3,Europe,PAN,Panama,BIH,Bosnia Herzegovina,0,0,0,0
1,America,3,Europe,PAN,Panama,BLR,Belarus,0,0,0,0
1,America,3,Europe,PAN,Panama,CHE,Switzerland,0,0,0,0
1,America,3,Europe,PAN,Panama,DEU,Germany,0,0,0,0
1,America,3,Europe,PAN,Panama,DNK,Denmark,0,0,0,0
1,America,3,Europe,PAN,Panama,ESP,Spain,0,0,0,0
1,America,3,Europe,PAN,Panama,FIN,Finland,0,0,0,0
1,America,3,Europe,PAN,Panama,FRA,France,0,0,0,0
1,America,3,Europe,PAN,Panama,GBR,United Kingdom,0,0,0,0
1,America,3,Europe,PAN,Panama,GRC,Greece,0,0,0,0
1,America,3,Europe,PAN,Panama,HRV,Croatia,0,0,0,0
1,America,3,Europe,PAN,Panama,ITA,Italy,0,0,0,0
1,America,3,Europe,PAN,Panama,MDA,Moldova,0,0,0,0
1,America,3,Europe,PAN,Panama,MLT,Malta,0,0,0,0
1,America,3,Europe,PAN,Panama,MNE,Montenegro,0,0,0,0
1,America,3,Europe,PAN,Panama,NLD,Netherlands,0,0,0,0
1,America,3,Europe,PAN,Panama,NOR,Norway,0,0,0,0
1,America,3,Europe,PAN,Panama,POL,Poland,0,0,0,0
1,America,3,Europe,PAN,Panama,ROU,Romania,0,0,0,0
1,America,3,Europe,PAN,Panama,RUS,Russia,0,0,0,0
1,America,3,Europe,PAN,Panama,SRB,Serbia,0,0,0,0
1,America,3,Europe,PAN,Panama,SWE,Sweden,0,0,0,0
1,America,3,Europe,PAN,Panama,UKR,Ukraine,0,0,0,0
1,America,3,Europe,PER,Peru,ALB,Albania,0,0,0,0
1,America,3,Europe,PER,Peru,AUT,Austria,0,0,0,0
1,America,3,Europe,PER,Peru,BEL,Belgium,0,0,0,0
1,America,3,Europe,PER,Peru,BGR,Bulgaria,0,0,0,0
1,America,3,Europe,PER,Peru,BIH,Bosnia Herzegovina,0,0,0,0
1,America,3,Europe,PER,Peru,BLR,Belarus,0,0,0,0
1,America,3,Europe,PER,Peru,CHE,Switzerland,0,0,0,0
1,America,3,Europe,PER,Peru,DEU,Germany,0,0,0,0
1,America,3,Europe,PER,Peru,DNK,Denmark,0,0,0,0
1,America,3,Europe,PER,Peru,ESP,Spain,0,0,0,0
1,America,3,Europe,PER,Peru,FIN,Finland,0,0,0,0
1,America,3,Europe,PER,Peru,FRA,France,0,0,0,0
1,America,3,Europe,PER,Peru,GBR,United Kingdom,0,0,0,0
1,America,3,Europe,PER,Peru,GRC,Greece,0,0,0,0
1,America,3,Europe,PER,Peru,HRV,Croatia,0,0,0,0
1,America,3,Europe,PER,Peru,ITA,Italy,0,0,0,0
1,America,3,Europe,PER,Peru,MDA,Moldova,0,0,0,0
1,America,3,Europe,PER,Peru,MLT,Malta,0,0,0,0
1,America,3,Europe,PER,Peru,MNE,Montenegro,0,0,0,0
1,America,3,Europe,PER,Peru,NLD,Netherlands,0,0,0,0
1,America,3,Europe,PER,Peru,NOR,Norway,0,0,0,0
1,America,3,Europe,PER,Peru,POL,Poland,0,0,0,0
1,America,3,Europe,PER,Peru,ROU,Romania,0,0,0,0
1,America,3,Europe,PER,Peru,RUS,Russia,0,0,0,0
1,America,3,Europe,PER,Peru,SRB,Serbia,0,0,0,0
1,America,3,Europe,PER,Peru,SWE,Sweden,0,0,0,0
1,America,3,Europe,PER,Peru,UKR,Ukraine,0,0,0,0
1,America,3,Europe,SLV,El Salvador,ALB,Albania,0,0,0,0
1,America,3,Europe,SLV,El Salvador,AUT,Austria,0,0,0,0
1,America,3,Europe,SLV,El Salvador,BEL,Belgium,0,0,0,0
1,America,3,Europe,SLV,El Salvador,BGR,Bulgaria,0,0,0,0
1,America,3,Europe,SLV,El Salvador,BIH,Bosnia Herzegovina,0,0,0,0
1,America,3,Europe,SLV,El Salvador,BLR,Belarus,0,0,0,0
1,America,3,Europe,SLV,El Salvador,CHE,Switzerland,0,0,0,0
1,America,3,Europe,SLV,El Salvador,DEU,Germany,0,0,0,0
1,America,3,Europe,SLV,El Salvador,DNK,Denmark,0,0,0,0
1,America,3,Europe,SLV,El Salvador,ESP,Spain,0,0,0,0
1,America,3,Europe,SLV,El Salvador,FIN,Finland,0,0,0,0
1,America,3,Europe,SLV,El Salvador,FRA,France,0,0,0,0
1,America,3,Europe,SLV,El Salvador,GBR,United Kingdom,0,0,0,0
1,America,3,Europe,SLV,El Salvador,GRC,Greece,0,0,0,0
1,America,3,Europe,SLV,El Salvador,HRV,Croatia,0,0,0,0
1,America,3,Europe,SLV,El Salvador,ITA,Italy,0,0,0,0
1,America,3,Europe,SLV,El Salvador,MDA,Moldova,0,0,0,0
1,America,3,Europe,SLV,El Salvador,MLT,Malta,0,0,0,0
1,America,3,Europe,SLV,El Salvador,MNE,Montenegro,0,0,0,0
1,America,3,Europe,SLV,El Salvador,NLD,Netherlands,0,0,0,0
1,America,3,Europe,SLV,El Salvador,NOR,Norway,0,0,0,0
1,America,3,Europe,SLV,El Salvador,POL,Poland,0,0,0,0
1,America,3,Europe,SLV,El Salvador,ROU,Romania,0,0,0,0
1,America,3,Europe,SLV,El Salvador,RUS,Russia,0,0,0,0
1,America,3,Europe,SLV,El Salvador,SRB,Serbia,0,0,0,0
1,America,3,Europe,SLV,El Salvador,SWE,Sweden,0,0,0,0
1,America,3,Europe,SLV,El Salvador,UKR,Ukraine,0,0,0,0
1,America,3,Europe,USA,United States,ALB,Albania,0,0,0,0
1,America,3,Europe,USA,United States,AUT,Austria,0,0,0,0
1,America,3,Europe,USA,United States,BEL,Belgium,0,0,0,0
1,America,3,Europe,USA,United States,BGR,Bulgaria,0,0,0,0
1,America,3,Europe,USA,United States,BIH,Bosnia Herzegovina,0,0,0,0
1,America,3,Europe,USA,United States,BLR,Belarus,0,0,0,0
1,America,3,Europe,USA,United States,CHE,Switzerland,0,0,0,0
1,America,3,Europe,USA,United States,DEU,Germany,0,0,0,0
1,America,3,Europe,USA,United States,DNK,Denmark,0,0,0,0
1,America,3,Europe,USA,United States,ESP,Spain,0,0,0,0
1,America,3,Europe,USA,United States,FIN,Finland,0,0,0,0
1,America,3,Europe,USA,United States,FRA,France,0,0,0,0
1,America,3,Europe,USA,United States,GBR,United Kingdom,0,0,0,0
1,America,3,Europe,USA,United States,GRC,Greece,0,0,0,0
1,America,3,Europe,USA,United States,HRV,Croatia,0,0,0,0
1,America,3,Europe,USA,United States,ITA,Italy,0,0,0,0
1,America,3,Europe,USA,United States,MDA,Moldova,0,0,0,0
1,America,3,Europe,USA,United States,MLT,Malta,0,0,0,0
1,America,3,Europe,USA,United States,MNE,Montenegro,0,0,0,0
1,America,3,Europe,USA,United States,NLD,Netherlands,0,0,0,0
1,America,3,Europe,USA,United States,NOR,Norway,0,0,0,0
1,America,3,Europe,USA,United States,POL,Poland,0,0,0,0
1,America,3,Europe,USA,United States,ROU,Romania,0,0,0,0
1,America,3,Europe,USA,United States,RUS,Russia,253,298,253,298
1,America,3,Europe,USA,United States,SRB,Serbia,0,99,0,99
1,America,3,Europe,USA,United States,SWE,Sweden,0,0,0,0
1,America,3,Europe,USA,United States,UKR,Ukraine,0,0,0,0
1,America,3,Europe,VCT,Saint Vincent & Grenadines,ALB,Albania,0,0,0,0
1,America,3,Europe,VCT,Saint Vincent & Grenadines,AUT,Austria,0,0,0,0
1,America,3,Europe,VCT,Saint Vincent & Grenadines,BEL,Belgium,0,0,0,0
